fecha,día,mes,año,casosConfirmados,casosDiarios,fallecimientos,nuevosFallecimientos,provincia,región
19/5/2021,19,5,2021,22457,120,471,2,Azuay,Sierra
20/5/2021,20,5,2021,22492,35,475,4,Azuay,Sierra
21/5/2021,21,5,2021,22559,67,478,3,Azuay,Sierra
22/5/2021,22,5,2021,22636,77,479,1,Azuay,Sierra
23/5/2021,23,5,2021,22705,69,479,0,Azuay,Sierra
24/5/2021,24,5,2021,22720,15,479,0,Azuay,Sierra
25/5/2021,25,5,2021,22722,2,479,0,Azuay,Sierra
26/5/2021,26,5,2021,22751,29,483,4,Azuay,Sierra
27/5/2021,27,5,2021,22826,75,483,0,Azuay,Sierra
28/5/2021,28,5,2021,22861,35,484,1,Azuay,Sierra
29/5/2021,29,5,2021,22987,126,484,0,Azuay,Sierra
30/5/2021,30,5,2021,23088,101,486,2,Azuay,Sierra
31/5/2021,31,5,2021,23088,0,487,1,Azuay,Sierra
1/6/2021,1,6,2021,23121,33,488,1,Azuay,Sierra
2/6/2021,2,6,2021,23187,66,488,0,Azuay,Sierra
3/6/2021,3,6,2021,23290,103,488,0,Azuay,Sierra
4/6/2021,4,6,2021,23325,35,489,1,Azuay,Sierra
5/6/2021,5,6,2021,23394,69,490,1,Azuay,Sierra
6/6/2021,6,6,2021,23438,44,490,0,Azuay,Sierra
7/6/2021,7,6,2021,23528,90,490,0,Azuay,Sierra
8/6/2021,8,6,2021,23547,19,490,0,Azuay,Sierra
9/6/2021,9,6,2021,23585,38,490,0,Azuay,Sierra
10/6/2021,10,6,2021,23686,101,492,2,Azuay,Sierra
11/6/2021,11,6,2021,23758,72,493,1,Azuay,Sierra
12/6/2021,12,6,2021,23821,63,494,1,Azuay,Sierra
13/6/2021,13,6,2021,23847,26,494,0,Azuay,Sierra
14/6/2021,14,6,2021,23890,43,494,0,Azuay,Sierra
15/6/2021,15,6,2021,23930,40,494,0,Azuay,Sierra
16/6/2021,16,6,2021,24026,96,494,0,Azuay,Sierra
17/6/2021,17,6,2021,24084,58,494,0,Azuay,Sierra
18/6/2021,18,6,2021,24166,82,494,0,Azuay,Sierra
19/6/2021,19,6,2021,24248,82,499,5,Azuay,Sierra
20/6/2021,20,6,2021,24291,43,505,6,Azuay,Sierra
21/6/2021,21,6,2021,24314,23,505,0,Azuay,Sierra
22/6/2021,22,6,2021,24367,53,505,0,Azuay,Sierra
23/6/2021,23,6,2021,24470,103,505,0,Azuay,Sierra
24/6/2021,24,6,2021,24505,35,508,3,Azuay,Sierra
25/6/2021,25,6,2021,24591,86,511,3,Azuay,Sierra
26/6/2021,26,6,2021,24666,75,513,2,Azuay,Sierra
27/6/2021,27,6,2021,24758,92,514,1,Azuay,Sierra
28/6/2021,28,6,2021,24793,35,514,0,Azuay,Sierra
29/6/2021,29,6,2021,24894,101,514,0,Azuay,Sierra
30/6/2021,30,6,2021,24952,58,514,0,Azuay,Sierra
1/7/2021,1,7,2021,25045,93,517,3,Azuay,Sierra
2/7/2021,2,7,2021,25100,55,517,0,Azuay,Sierra
3/7/2021,3,7,2021,25210,110,519,2,Azuay,Sierra
4/7/2021,4,7,2021,25210,0,519,0,Azuay,Sierra
5/7/2021,5,7,2021,25319,109,519,0,Azuay,Sierra
6/7/2021,6,7,2021,25374,55,519,0,Azuay,Sierra
7/7/2021,7,7,2021,25447,73,519,0,Azuay,Sierra
8/7/2021,8,7,2021,25521,74,519,0,Azuay,Sierra
9/7/2021,9,7,2021,25612,91,519,0,Azuay,Sierra
10/7/2021,10,7,2021,25673,61,519,0,Azuay,Sierra
11/7/2021,11,7,2021,25693,20,519,0,Azuay,Sierra
12/7/2021,12,7,2021,25702,9,519,0,Azuay,Sierra
13/7/2021,13,7,2021,25709,7,519,0,Azuay,Sierra
14/7/2021,14,7,2021,25771,62,519,0,Azuay,Sierra
15/7/2021,15,7,2021,25847,76,523,4,Azuay,Sierra
16/7/2021,16,7,2021,25918,71,525,2,Azuay,Sierra
17/7/2021,17,7,2021,25988,70,526,1,Azuay,Sierra
18/7/2021,18,7,2021,26039,51,526,0,Azuay,Sierra
19/7/2021,19,7,2021,26077,38,526,0,Azuay,Sierra
20/7/2021,20,7,2021,26185,108,1087,561,Azuay,Sierra
21/7/2021,21,7,2021,26262,77,1090,3,Azuay,Sierra
22/7/2021,22,7,2021,26337,75,1095,5,Azuay,Sierra
23/7/2021,23,7,2021,26413,76,1096,1,Azuay,Sierra
27/7/2021,27,7,2021,26518,105,,0,Azuay,Sierra
4/8/2021,4,8,2021,27025,507,,0,Azuay,Sierra
5/8/2021,5,8,2021,27071,46,,0,Azuay,Sierra
6/8/2021,6,8,2021,27133,62,,0,Azuay,Sierra
7/8/2021,7,8,2021,27180,47,,0,Azuay,Sierra
8/8/2021,8,8,2021,27216,36,,0,Azuay,Sierra
9/8/2021,9,8,2021,27221,5,,0,Azuay,Sierra
10/8/2021,10,8,2021,27234,13,,0,Azuay,Sierra
11/8/2021,11,8,2021,27275,41,,0,Azuay,Sierra
12/8/2021,12,8,2021,27331,56,,0,Azuay,Sierra
13/8/2021,13,8,2021,27372,41,,0,Azuay,Sierra
14/8/2021,14,8,2021,27397,25,,0,Azuay,Sierra
15/8/2021,15,8,2021,27403,6,,0,Azuay,Sierra
16/8/2021,16,8,2021,27404,1,,0,Azuay,Sierra
17/8/2021,17,8,2021,27441,37,,0,Azuay,Sierra
18/8/2021,18,8,2021,27494,53,,0,Azuay,Sierra
19/8/2021,19,8,2021,27535,41,,0,Azuay,Sierra
20/8/2021,20,8,2021,27579,44,,0,Azuay,Sierra
21/8/2021,21,8,2021,27635,56,,0,Azuay,Sierra
22/8/2021,22,8,2021,27639,4,,0,Azuay,Sierra
23/8/2021,23,8,2021,27640,1,,0,Azuay,Sierra
24/8/2021,24,8,2021,27690,50,,0,Azuay,Sierra
25/8/2021,25,8,2021,27741,51,,0,Azuay,Sierra
26/8/2021,26,8,2021,27796,55,,0,Azuay,Sierra
27/8/2021,27,8,2021,27825,29,,0,Azuay,Sierra
28/8/2021,28,8,2021,27862,37,,0,Azuay,Sierra
29/8/2021,29,8,2021,27868,6,,0,Azuay,Sierra
30/8/2021,30,8,2021,27870,2,,0,Azuay,Sierra
31/8/2021,31,8,2021,27885,15,,0,Azuay,Sierra
1/9/2021,1,9,2021,27933,48,,0,Azuay,Sierra
2/9/2021,2,9,2021,27988,55,,0,Azuay,Sierra
3/9/2021,3,9,2021,28010,22,,0,Azuay,Sierra
4/9/2021,4,9,2021,28065,55,,0,Azuay,Sierra
5/9/2021,5,9,2021,28070,5,,0,Azuay,Sierra
6/9/2021,6,9,2021,28070,0,,0,Azuay,Sierra
7/9/2021,7,9,2021,28104,34,,0,Azuay,Sierra
8/9/2021,8,9,2021,28127,23,,0,Azuay,Sierra
9/9/2021,9,9,2021,28163,36,,0,Azuay,Sierra
10/9/2021,10,9,2021,28170,7,,0,Azuay,Sierra
11/9/2021,11,9,2021,28186,16,,0,Azuay,Sierra
12/9/2021,12,9,2021,28187,1,,0,Azuay,Sierra
13/9/2021,13,9,2021,28187,0,,0,Azuay,Sierra
14/9/2021,14,9,2021,28189,2,,0,Azuay,Sierra
15/9/2021,15,9,2021,28216,27,,0,Azuay,Sierra
16/9/2021,16,9,2021,28232,16,,0,Azuay,Sierra
17/9/2021,17,9,2021,28247,15,,0,Azuay,Sierra
18/9/2021,18,9,2021,28294,47,,0,Azuay,Sierra
19/9/2021,19,9,2021,28294,0,,0,Azuay,Sierra
20/9/2021,20,9,2021,28295,1,,0,Azuay,Sierra
21/9/2021,21,9,2021,28309,14,,0,Azuay,Sierra
22/9/2021,22,9,2021,28324,15,,0,Azuay,Sierra
23/9/2021,23,9,2021,28343,19,,0,Azuay,Sierra
24/9/2021,24,9,2021,28365,22,,0,Azuay,Sierra
25/9/2021,25,9,2021,28391,26,,0,Azuay,Sierra
26/9/2021,26,9,2021,28393,2,,0,Azuay,Sierra
27/9/2021,27,9,2021,28395,2,,0,Azuay,Sierra
28/9/2021,28,9,2021,28446,51,,0,Azuay,Sierra
29/9/2021,29,9,2021,28486,40,,0,Azuay,Sierra
30/9/2021,30,9,2021,28508,22,,0,Azuay,Sierra
1/10/2021,1,10,2021,28530,22,,0,Azuay,Sierra
2/10/2021,2,10,2021,28545,15,,0,Azuay,Sierra
3/10/2021,3,10,2021,28548,3,,0,Azuay,Sierra
4/10/2021,4,10,2021,28550,2,,0,Azuay,Sierra
5/10/2021,5,10,2021,28575,25,,0,Azuay,Sierra
6/10/2021,6,10,2021,28595,20,,0,Azuay,Sierra
7/10/2021,7,10,2021,28605,10,,0,Azuay,Sierra
13/10/2021,13,10,2021,28649,44,,0,Azuay,Sierra
16/10/2021,16,10,2021,28674,25,,0,Azuay,Sierra
19/10/2021,19,10,2021,28692,18,,0,Azuay,Sierra
27/10/2021,27,10,2021,28854,162,,0,Azuay,Sierra
28/10/2021,28,10,2021,28872,18,,0,Azuay,Sierra
29/10/2021,29,10,2021,28914,42,,0,Azuay,Sierra
30/10/2021,30,10,2021,28934,20,,0,Azuay,Sierra
31/10/2021,31,10,2021,28937,3,,0,Azuay,Sierra
1/11/2021,1,11,2021,28938,1,,0,Azuay,Sierra
2/11/2021,2,11,2021,28938,0,,0,Azuay,Sierra
3/11/2021,3,11,2021,28938,0,,0,Azuay,Sierra
4/11/2021,4,11,2021,28941,3,,0,Azuay,Sierra
5/11/2021,5,11,2021,29000,59,,0,Azuay,Sierra
6/11/2021,6,11,2021,29018,18,,0,Azuay,Sierra
12/11/2021,12,11,2021,29099,81,,0,Azuay,Sierra
13/11/2021,13,11,2021,29141,42,,0,Azuay,Sierra
14/11/2021,14,11,2021,29143,2,,0,Azuay,Sierra
15/11/2021,15,11,2021,29149,6,,0,Azuay,Sierra
16/11/2021,16,11,2021,29167,18,,0,Azuay,Sierra
17/11/2021,17,11,2021,29185,18,,0,Azuay,Sierra
18/11/2021,18,11,2021,29204,19,,0,Azuay,Sierra
19/11/2021,19,11,2021,29213,9,,0,Azuay,Sierra
20/11/2021,20,11,2021,29229,16,,0,Azuay,Sierra
21/11/2021,21,11,2021,29237,8,,0,Azuay,Sierra
22/11/2021,22,11,2021,29237,0,,0,Azuay,Sierra
25/11/2021,25,11,2021,29278,41,,0,Azuay,Sierra
27/11/2021,27,11,2021,29307,29,,0,Azuay,Sierra
28/11/2021,28,11,2021,29317,10,,0,Azuay,Sierra
29/11/2021,29,11,2021,29324,7,,0,Azuay,Sierra
30/11/2021,30,11,2021,29351,27,,0,Azuay,Sierra
1/12/2021,1,12,2021,29368,17,,0,Azuay,Sierra
2/12/2021,2,12,2021,29387,19,,0,Azuay,Sierra
3/12/2021,3,12,2021,29403,16,,0,Azuay,Sierra
4/12/2021,4,12,2021,29430,27,,0,Azuay,Sierra
5/12/2021,5,12,2021,29434,4,,0,Azuay,Sierra
6/12/2021,6,12,2021,29438,4,,0,Azuay,Sierra
7/12/2021,7,12,2021,29456,18,,0,Azuay,Sierra
8/12/2021,8,12,2021,29471,15,,0,Azuay,Sierra
9/12/2021,9,12,2021,29509,38,,0,Azuay,Sierra
10/12/2021,10,12,2021,29555,46,,0,Azuay,Sierra
11/12/2021,11,12,2021,29575,20,,0,Azuay,Sierra
12/12/2021,12,12,2021,29583,8,,0,Azuay,Sierra
13/12/2021,13,12,2021,29585,2,,0,Azuay,Sierra
14/12/2021,14,12,2021,29617,32,,0,Azuay,Sierra
15/12/2021,15,12,2021,29647,30,,0,Azuay,Sierra
16/12/2021,16,12,2021,29674,27,,0,Azuay,Sierra
17/12/2021,17,12,2021,29695,21,,0,Azuay,Sierra
18/12/2021,18,12,2021,29711,16,,0,Azuay,Sierra
19/12/2021,19,12,2021,29716,5,,0,Azuay,Sierra
20/12/2021,20,12,2021,29718,2,,0,Azuay,Sierra
21/12/2021,21,12,2021,29738,20,,0,Azuay,Sierra
22/12/2021,22,12,2021,29758,20,,0,Azuay,Sierra
23/12/2021,23,12,2021,29772,14,,0,Azuay,Sierra
24/12/2021,24,12,2021,29804,32,,0,Azuay,Sierra
25/12/2021,25,12,2021,29819,15,,0,Azuay,Sierra
26/12/2021,26,12,2021,29820,1,,0,Azuay,Sierra
27/12/2021,27,12,2021,29823,3,,0,Azuay,Sierra
28/12/2021,28,12,2021,29843,20,,0,Azuay,Sierra
29/12/2021,29,12,2021,29889,46,,0,Azuay,Sierra
30/12/2021,30,12,2021,29912,23,,0,Azuay,Sierra
31/12/2021,31,12,2021,29953,41,,0,Azuay,Sierra
1/1/2022,1,1,2022,29985,32,,0,Azuay,Sierra
2/1/2022,2,1,2022,29995,10,,0,Azuay,Sierra
3/1/2022,3,1,2022,30009,14,,0,Azuay,Sierra
4/1/2022,4,1,2022,30026,17,,0,Azuay,Sierra
5/1/2022,5,1,2022,30093,67,,0,Azuay,Sierra
6/1/2022,6,1,2022,30132,39,,0,Azuay,Sierra
7/1/2022,7,1,2022,30160,28,,0,Azuay,Sierra
8/1/2022,8,1,2022,30227,67,,0,Azuay,Sierra
9/1/2022,9,1,2022,30258,31,,0,Azuay,Sierra
10/1/2022,10,1,2022,30334,76,,0,Azuay,Sierra
11/1/2022,11,1,2022,30443,109,,0,Azuay,Sierra
12/1/2022,12,1,2022,30643,200,,0,Azuay,Sierra
13/1/2022,13,1,2022,30787,144,,0,Azuay,Sierra
14/1/2022,14,1,2022,31055,268,,0,Azuay,Sierra
15/1/2022,15,1,2022,31267,212,,0,Azuay,Sierra
16/1/2022,16,1,2022,31371,104,,0,Azuay,Sierra
17/1/2022,17,1,2022,31487,116,,0,Azuay,Sierra
18/1/2022,18,1,2022,31767,280,,0,Azuay,Sierra
19/1/2022,19,1,2022,31980,213,,0,Azuay,Sierra
20/1/2022,20,1,2022,32156,176,,0,Azuay,Sierra
21/1/2022,21,1,2022,32417,261,,0,Azuay,Sierra
22/1/2022,22,1,2022,32695,278,,0,Azuay,Sierra
23/1/2022,23,1,2022,32832,137,,0,Azuay,Sierra
24/1/2022,24,1,2022,32953,121,,0,Azuay,Sierra
25/1/2022,25,1,2022,33155,202,,0,Azuay,Sierra
26/1/2022,26,1,2022,33358,203,,0,Azuay,Sierra
27/1/2022,27,1,2022,33651,293,,0,Azuay,Sierra
28/1/2022,28,1,2022,33887,236,,0,Azuay,Sierra
29/1/2022,29,1,2022,34157,270,,0,Azuay,Sierra
30/1/2022,30,1,2022,34229,72,,0,Azuay,Sierra
31/1/2022,31,1,2022,34330,101,,0,Azuay,Sierra
1/2/2022,1,2,2022,34605,275,,0,Azuay,Sierra
2/2/2022,2,2,2022,34929,324,,0,Azuay,Sierra
3/2/2022,3,2,2022,35292,363,,0,Azuay,Sierra
4/2/2022,4,2,2022,35703,411,,0,Azuay,Sierra
5/2/2022,5,2,2022,35977,274,,0,Azuay,Sierra
6/2/2022,6,2,2022,36100,123,,0,Azuay,Sierra
7/2/2022,7,2,2022,36307,207,,0,Azuay,Sierra
8/2/2022,8,2,2022,36700,393,,0,Azuay,Sierra
9/2/2022,9,2,2022,37001,301,,0,Azuay,Sierra
10/2/2022,10,2,2022,37505,504,,0,Azuay,Sierra
11/2/2022,11,2,2022,37903,398,,0,Azuay,Sierra
12/2/2022,12,2,2022,38076,173,,0,Azuay,Sierra
13/2/2022,13,2,2022,38130,54,,0,Azuay,Sierra
14/2/2022,14,2,2022,38283,153,,0,Azuay,Sierra
15/2/2022,15,2,2022,38478,195,,0,Azuay,Sierra
16/2/2022,16,2,2022,38906,428,,0,Azuay,Sierra
17/2/2022,17,2,2022,39045,139,,0,Azuay,Sierra
18/2/2022,18,2,2022,39310,265,,0,Azuay,Sierra
19/2/2022,19,2,2022,39413,103,,0,Azuay,Sierra
20/2/2022,20,2,2022,39454,41,,0,Azuay,Sierra
21/2/2022,21,2,2022,39471,17,,0,Azuay,Sierra
22/2/2022,22,2,2022,39637,166,,0,Azuay,Sierra
23/2/2022,23,2,2022,39724,87,,0,Azuay,Sierra
24/2/2022,24,2,2022,39819,95,,0,Azuay,Sierra
25/2/2022,25,2,2022,39910,91,,0,Azuay,Sierra
26/2/2022,26,2,2022,39963,53,,0,Azuay,Sierra
27/2/2022,27,2,2022,39985,22,,0,Azuay,Sierra
28/2/2022,28,2,2022,39996,11,,0,Azuay,Sierra
1/3/2022,1,3,2022,40019,23,,0,Azuay,Sierra
2/3/2022,2,3,2022,40029,10,,0,Azuay,Sierra
3/3/2022,3,3,2022,40070,41,,0,Azuay,Sierra
4/3/2022,4,3,2022,40101,31,,0,Azuay,Sierra
5/3/2022,5,3,2022,40152,51,,0,Azuay,Sierra
6/3/2022,6,3,2022,40165,13,,0,Azuay,Sierra
7/3/2022,7,3,2022,40232,67,,0,Azuay,Sierra
8/3/2022,8,3,2022,40377,145,,0,Azuay,Sierra
9/3/2022,9,3,2022,40510,133,,0,Azuay,Sierra
10/3/2022,10,3,2022,40579,69,,0,Azuay,Sierra
11/3/2022,11,3,2022,40646,67,,0,Azuay,Sierra
12/3/2022,12,3,2022,40702,56,,0,Azuay,Sierra
13/3/2022,13,3,2022,40704,2,,0,Azuay,Sierra
14/3/2022,14,3,2022,40726,22,,0,Azuay,Sierra
15/3/2022,15,3,2022,40907,181,,0,Azuay,Sierra
16/3/2022,16,3,2022,41033,126,,0,Azuay,Sierra
17/3/2022,17,3,2022,41059,26,,0,Azuay,Sierra
18/3/2022,18,3,2022,41098,39,,0,Azuay,Sierra
19/3/2022,19,3,2022,41141,43,,0,Azuay,Sierra
20/3/2022,20,3,2022,41150,9,,0,Azuay,Sierra
21/3/2022,21,3,2022,41157,7,,0,Azuay,Sierra
22/3/2022,22,3,2022,41175,18,,0,Azuay,Sierra
23/3/2022,23,3,2022,41206,31,,0,Azuay,Sierra
24/3/2022,24,3,2022,41245,39,,0,Azuay,Sierra
25/3/2022,25,3,2022,41494,249,,0,Azuay,Sierra
26/3/2022,26,3,2022,41623,129,,0,Azuay,Sierra
27/3/2022,27,3,2022,41634,11,,0,Azuay,Sierra
28/3/2022,28,3,2022,41636,2,,0,Azuay,Sierra
13/3/2020,13,3,2020,0,0,0,0,Bolivar,Sierra
14/3/2020,14,3,2020,0,0,0,0,Bolivar,Sierra
15/3/2020,15,3,2020,0,0,0,0,Bolivar,Sierra
16/3/2020,16,3,2020,0,0,0,0,Bolivar,Sierra
17/3/2020,17,3,2020,0,0,0,0,Bolivar,Sierra
18/3/2020,18,3,2020,2,2,0,0,Bolivar,Sierra
19/3/2020,19,3,2020,2,0,0,0,Bolivar,Sierra
20/3/2020,20,3,2020,4,2,0,0,Bolivar,Sierra
21/3/2020,21,3,2020,5,1,0,0,Bolivar,Sierra
22/3/2020,22,3,2020,8,3,0,0,Bolivar,Sierra
23/3/2020,23,3,2020,9,1,0,0,Bolivar,Sierra
24/3/2020,24,3,2020,9,0,0,0,Bolivar,Sierra
25/3/2020,25,3,2020,11,2,0,0,Bolivar,Sierra
26/3/2020,26,3,2020,11,0,0,0,Bolivar,Sierra
27/3/2020,27,3,2020,12,1,0,0,Bolivar,Sierra
28/3/2020,27,3,2020,14,2,0,0,Bolivar,Sierra
29/3/2020,29,3,2020,14,0,0,0,Bolivar,Sierra
30/3/2020,30,3,2020,14,0,0,0,Bolivar,Sierra
31/3/2020,31,3,2020,15,1,0,0,Bolivar,Sierra
1/4/2020,1,4,2020,20,5,0,0,Bolivar,Sierra
2/4/2020,2,4,2020,26,6,1,1,Bolivar,Sierra
3/4/2020,3,4,2020,26,0,1,0,Bolivar,Sierra
4/4/2020,4,4,2020,26,0,1,0,Bolivar,Sierra
5/4/2020,5,4,2020,27,1,1,0,Bolivar,Sierra
6/4/2020,6,4,2020,27,0,1,0,Bolivar,Sierra
7/4/2020,7,4,2020,27,0,1,0,Bolivar,Sierra
8/4/2020,8,4,2020,27,0,1,0,Bolivar,Sierra
9/4/2020,9,4,2020,30,3,1,0,Bolivar,Sierra
10/4/2020,10,4,2020,32,2,1,0,Bolivar,Sierra
11/4/2020,11,4,2020,33,1,2,1,Bolivar,Sierra
12/4/2020,12,4,2020,33,0,2,0,Bolivar,Sierra
13/4/2020,13,4,2020,33,0,2,0,Bolivar,Sierra
14/4/2020,14,4,2020,33,0,2,0,Bolivar,Sierra
15/4/2020,15,4,2020,33,0,2,0,Bolivar,Sierra
16/4/2020,16,4,2020,39,6,2,0,Bolivar,Sierra
17/4/2020,17,4,2020,39,0,5,3,Bolivar,Sierra
18/4/2020,18,4,2020,45,6,5,0,Bolivar,Sierra
19/4/2020,19,4,2020,49,4,6,1,Bolivar,Sierra
20/4/2020,20,4,2020,54,5,6,0,Bolivar,Sierra
21/4/2020,21,4,2020,55,1,6,0,Bolivar,Sierra
22/4/2020,22,4,2020,59,4,7,1,Bolivar,Sierra
23/4/2020,23,4,2020,66,7,7,0,Bolivar,Sierra
27/4/2020,27,4,2020,124,58,7,0,Bolivar,Sierra
28/4/2020,28,4,2020,125,1,10,3,Bolivar,Sierra
29/4/2020,29,4,2020,129,4,10,0,Bolivar,Sierra
30/4/2020,30,4,2020,133,4,11,1,Bolivar,Sierra
1/5/2020,1,5,2020,151,18,13,2,Bolivar,Sierra
8/5/2020,8,5,2020,159,8,13,0,Bolivar,Sierra
9/5/2020,9,5,2020,163,4,15,2,Bolivar,Sierra
10/5/2020,10,5,2020,163,0,18,3,Bolivar,Sierra
11/5/2020,11,5,2020,166,3,18,0,Bolivar,Sierra
12/5/2020,12,5,2020,179,13,18,0,Bolivar,Sierra
13/5/2020,13,5,2020,180,1,18,0,Bolivar,Sierra
14/5/2020,14,5,2020,180,0,18,0,Bolivar,Sierra
15/5/2020,15,5,2020,206,26,18,0,Bolivar,Sierra
16/5/2020,16,5,2020,218,12,18,0,Bolivar,Sierra
17/5/2020,17,5,2020,230,12,19,1,Bolivar,Sierra
18/5/2020,18,5,2020,240,10,20,1,Bolivar,Sierra
19/5/2020,19,5,2020,257,17,20,0,Bolivar,Sierra
20/5/2020,20,5,2020,271,14,20,0,Bolivar,Sierra
21/5/2020,21,5,2020,288,17,20,0,Bolivar,Sierra
22/5/2020,22,5,2020,289,1,22,2,Bolivar,Sierra
23/5/2020,23,5,2020,295,6,22,0,Bolivar,Sierra
24/5/2020,24,5,2020,298,3,22,0,Bolivar,Sierra
25/5/2020,25,5,2020,299,1,24,2,Bolivar,Sierra
26/5/2020,26,5,2020,305,6,24,0,Bolivar,Sierra
27/5/2020,27,5,2020,305,0,24,0,Bolivar,Sierra
28/5/2020,28,5,2020,309,4,24,0,Bolivar,Sierra
29/5/2020,29,5,2020,309,0,24,0,Bolivar,Sierra
30/5/2020,30,5,2020,311,2,24,0,Bolivar,Sierra
31/5/2020,31,5,2020,312,1,24,0,Bolivar,Sierra
1/6/2020,1,6,2020,316,4,24,0,Bolivar,Sierra
2/6/2020,2,6,2020,321,5,28,4,Bolivar,Sierra
3/6/2020,3,6,2020,328,7,29,1,Bolivar,Sierra
4/6/2020,4,6,2020,337,9,29,0,Bolivar,Sierra
5/6/2020,5,6,2020,344,7,29,0,Bolivar,Sierra
6/6/2020,6,6,2020,359,15,29,0,Bolivar,Sierra
7/6/2020,7,6,2020,367,8,29,0,Bolivar,Sierra
8/6/2020,8,6,2020,368,1,29,0,Bolivar,Sierra
9/6/2020,9,6,2020,371,3,29,0,Bolivar,Sierra
10/6/2020,10,6,2020,401,30,29,0,Bolivar,Sierra
11/6/2020,11,6,2020,421,20,30,1,Bolivar,Sierra
12/6/2020,12,6,2020,438,17,31,1,Bolivar,Sierra
13/6/2020,13,6,2020,449,11,31,0,Bolivar,Sierra
14/6/2020,14,6,2020,452,3,31,0,Bolivar,Sierra
15/6/2020,15,6,2020,463,11,31,0,Bolivar,Sierra
16/6/2020,16,6,2020,474,11,31,0,Bolivar,Sierra
17/6/2020,17,6,2020,478,4,31,0,Bolivar,Sierra
18/6/2020,18,6,2020,490,12,31,0,Bolivar,Sierra
19/6/2020,19,6,2020,509,19,31,0,Bolivar,Sierra
20/6/2020,20,6,2020,512,3,32,1,Bolivar,Sierra
21/6/2020,21,6,2020,515,3,32,0,Bolivar,Sierra
22/6/2020,22,6,2020,516,1,32,0,Bolivar,Sierra
23/6/2020,23,6,2020,520,4,32,0,Bolivar,Sierra
24/6/2020,24,6,2020,542,22,34,2,Bolivar,Sierra
25/6/2020,25,6,2020,560,18,34,0,Bolivar,Sierra
26/6/2020,26,6,2020,592,32,34,0,Bolivar,Sierra
27/6/2020,27,6,2020,601,9,34,0,Bolivar,Sierra
28/6/2020,28,6,2020,626,25,34,0,Bolivar,Sierra
29/6/2020,29,6,2020,636,10,34,0,Bolivar,Sierra
30/6/2020,30,6,2020,648,12,34,0,Bolivar,Sierra
1/7/2020,1,7,2020,654,6,35,1,Bolivar,Sierra
2/7/2020,2,7,2020,690,36,37,2,Bolivar,Sierra
3/7/2020,3,7,2020,719,29,41,4,Bolivar,Sierra
4/7/2020,4,7,2020,740,21,41,0,Bolivar,Sierra
5/7/2020,5,7,2020,755,15,41,0,Bolivar,Sierra
6/7/2020,6,7,2020,759,4,41,0,Bolivar,Sierra
7/7/2020,7,7,2020,781,22,41,0,Bolivar,Sierra
8/7/2020,8,7,2020,788,7,41,0,Bolivar,Sierra
9/7/2020,9,7,2020,801,13,42,1,Bolivar,Sierra
10/7/2020,10,7,2020,802,1,42,0,Bolivar,Sierra
11/7/2020,11,7,2020,828,26,43,1,Bolivar,Sierra
12/7/2020,12,7,2020,832,4,43,0,Bolivar,Sierra
13/7/2020,13,7,2020,878,46,44,1,Bolivar,Sierra
14/7/2020,14,7,2020,896,18,45,1,Bolivar,Sierra
15/7/2020,15,7,2020,912,16,46,1,Bolivar,Sierra
16/7/2020,16,7,2020,931,19,46,0,Bolivar,Sierra
17/7/2020,17,7,2020,935,4,47,1,Bolivar,Sierra
18/7/2020,18,7,2020,984,49,47,0,Bolivar,Sierra
19/7/2020,19,7,2020,988,4,47,0,Bolivar,Sierra
20/7/2020,20,7,2020,1006,18,47,0,Bolivar,Sierra
21/7/2020,21,7,2020,1027,21,48,1,Bolivar,Sierra
22/7/2020,22,7,2020,1027,0,49,1,Bolivar,Sierra
23/7/2020,23,7,2020,1038,11,50,1,Bolivar,Sierra
24/7/2020,24,7,2020,1038,0,50,0,Bolivar,Sierra
25/7/2020,25,7,2020,1046,8,50,0,Bolivar,Sierra
26/7/2020,26,7,2020,1053,7,50,0,Bolivar,Sierra
27/7/2020,27,7,2020,1065,12,50,0,Bolivar,Sierra
28/7/2020,28,7,2020,1099,34,50,0,Bolivar,Sierra
29/7/2020,29,7,2020,1100,1,50,0,Bolivar,Sierra
30/7/2020,30,7,2020,1121,21,50,0,Bolivar,Sierra
31/7/2020,31,7,2020,1148,27,51,1,Bolivar,Sierra
1/8/2020,1,8,2020,1152,4,51,0,Bolivar,Sierra
2/8/2020,2,8,2020,1160,8,51,0,Bolivar,Sierra
3/8/2020,3,8,2020,1164,4,52,1,Bolivar,Sierra
4/8/2020,4,8,2020,1164,0,52,0,Bolivar,Sierra
5/8/2020,5,8,2020,1165,1,52,0,Bolivar,Sierra
6/8/2020,6,8,2020,1166,1,53,1,Bolivar,Sierra
7/8/2020,7,8,2020,1174,8,53,0,Bolivar,Sierra
8/8/2020,8,8,2020,1192,18,53,0,Bolivar,Sierra
9/8/2020,9,8,2020,1245,53,53,0,Bolivar,Sierra
10/8/2020,10,8,2020,1247,2,53,0,Bolivar,Sierra
11/8/2020,11,8,2020,1260,13,53,0,Bolivar,Sierra
12/8/2020,12,8,2020,1292,32,53,0,Bolivar,Sierra
13/8/2020,13,8,2020,1322,30,53,0,Bolivar,Sierra
14/8/2020,14,8,2020,1325,3,53,0,Bolivar,Sierra
15/8/2020,15,8,2020,1331,6,53,0,Bolivar,Sierra
16/8/2020,16,8,2020,1336,5,53,0,Bolivar,Sierra
